,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
623,8078520090,265000,3,2.0,1570.0,5706,1.0,0,0,3,7,1570.0,0.0,1998,0,98092,47.3156,-122.18799999999999
624,9169100214,372220,3,1.0,1290.0,5500,1.0,0,0,3,7,980.0,310.0,1951,0,98136,47.5266,-122.39200000000001
625,8692800025,337500,5,2.0,1700.0,7314,1.0,0,0,3,7,1000.0,700.0,1956,0,98108,47.549,-122.305
626,4235401055,582500,2,1.5,1159.0,4800,1.0,0,0,3,7,1159.0,0.0,1948,0,98199,47.6592,-122.399
627,395300100,489200,3,2.75,1850.0,9600,1.5,0,0,5,7,1850.0,0.0,1965,0,98034,47.7259,-122.226
628,6917700356,405100,2,1.25,840.0,3522,1.0,0,0,3,6,840.0,0.0,1947,0,98199,47.6575,-122.395
629,8929000290,372977,3,2.5,1690.0,1618,2.0,0,0,3,8,1150.0,540.0,2014,0,98029,47.5518,-121.99799999999999
630,3816300095,310000,3,1.0,1050.0,9876,1.0,0,0,3,7,1050.0,0.0,1953,0,98028,47.7635,-122.262
631,2856102280,538000,3,1.75,1400.0,3825,1.5,0,0,4,6,1100.0,300.0,1904,0,98117,47.6793,-122.39299999999999
632,1250203070,1400000,3,2.5,2550.0,7200,2.0,0,2,3,10,2550.0,0.0,1981,2013,98144,47.5996,-122.288
633,3158500250,317000,3,2.5,1840.0,5011,2.0,0,0,3,8,1840.0,0.0,2012,0,98038,47.3555,-122.054
634,5525400420,565000,4,2.5,2240.0,14667,2.0,0,0,4,9,2240.0,0.0,1989,0,98059,47.5276,-122.161
635,3629930170,723000,4,2.5,2700.0,4004,2.0,0,0,3,9,2700.0,0.0,2004,0,98029,47.5521,-121.995
636,7574910780,766950,3,2.5,3030.0,30007,1.5,0,0,4,10,3030.0,0.0,1992,0,98077,47.743,-122.036
637,7942601410,682000,3,1.75,1830.0,5120,1.5,0,2,5,8,1830.0,0.0,1903,0,98122,47.6051,-122.311
638,3529200190,325000,3,2.5,2220.0,6049,2.0,0,0,4,8,2220.0,0.0,1990,0,98031,47.3972,-122.182
639,3645500050,543000,3,2.5,2090.0,7640,1.0,0,0,3,7,1360.0,730.0,1962,2014,98133,47.7369,-122.338
640,7977201845,525000,3,1.75,1600.0,6120,1.5,0,0,3,7,1600.0,0.0,1924,0,98115,47.6847,-122.291
641,6190701483,364000,4,1.75,2010.0,8625,1.0,0,0,4,7,1340.0,670.0,1957,0,98133,47.7496,-122.355
642,3300700470,394475,2,1.0,830.0,4000,1.0,0,0,3,6,830.0,0.0,1955,0,98117,47.6929,-122.37899999999999
643,4136880460,316000,4,2.5,2010.0,7226,2.0,0,0,3,8,2010.0,0.0,1995,0,98092,47.2588,-122.21
644,320069049,305000,4,1.5,1590.0,131551,1.0,0,3,4,7,1590.0,0.0,1966,0,98022,47.2558,-122.024
645,3881900321,339950,3,1.0,1050.0,5402,1.5,0,0,4,7,1050.0,0.0,1906,0,98144,47.5867,-122.311
646,3210950080,486000,4,2.5,2150.0,39449,1.0,0,0,3,7,1420.0,730.0,1978,0,98024,47.5531,-121.89200000000001
647,2005600090,160000,3,1.0,860.0,11900,1.0,0,0,4,6,860.0,0.0,1963,0,98030,47.3574,-122.186
648,3585900785,930000,3,2.5,3100.0,20553,1.0,0,0,3,10,3100.0,0.0,1954,0,98177,47.7635,-122.37700000000001
649,3751600025,139000,3,1.0,1100.0,17334,1.0,0,0,3,7,1100.0,0.0,1978,0,98001,47.3003,-122.27
650,4036800910,562000,3,1.5,1830.0,8000,1.0,0,0,4,7,1830.0,0.0,1957,0,98008,47.6017,-122.12200000000001
651,2921049079,299000,2,1.75,1250.0,34395,1.0,0,0,4,7,1250.0,0.0,1950,0,98003,47.2802,-122.316
652,3574750150,511000,3,2.5,1820.0,4883,2.0,0,0,3,9,1820.0,0.0,2005,0,98028,47.7355,-122.22399999999999
653,3222079083,499000,3,2.0,2090.0,42689,1.5,0,0,3,7,2090.0,0.0,1959,1998,98010,47.3497,-121.944
654,1313300340,470000,4,2.5,2310.0,14023,2.0,0,0,3,9,2310.0,0.0,1991,0,98019,47.7351,-121.964
655,6662000070,715000,4,2.25,2060.0,5649,1.0,0,0,5,8,1360.0,700.0,1941,0,98199,47.6496,-122.40700000000001
656,5127000810,305495,3,1.75,2110.0,10200,2.0,0,0,4,7,2110.0,0.0,1966,0,98059,47.4744,-122.154
657,723069128,543000,2,2.0,2370.0,217800,1.5,0,0,3,7,1600.0,770.0,1992,0,98027,47.5007,-122.088
658,8944750730,340000,3,2.25,1970.0,3716,2.0,0,0,3,7,1970.0,0.0,1997,0,98056,47.4907,-122.167
659,205000450,633100,4,2.5,2470.0,33305,2.0,0,0,3,9,2470.0,0.0,1993,0,98053,47.6303,-121.99
660,1072100085,310000,3,1.0,1480.0,7830,1.0,0,0,3,7,1480.0,0.0,1952,0,98133,47.7703,-122.336
661,5381000072,349950,5,3.0,2257.0,10117,1.0,0,0,3,8,1363.0,894.0,2005,0,98188,47.4524,-122.28399999999999
662,408100150,267800,2,1.0,700.0,6000,1.0,0,0,4,6,700.0,0.0,1949,0,98155,47.7515,-122.316
663,1683500180,234000,4,2.0,1630.0,9010,1.0,0,0,4,7,1050.0,580.0,1975,0,98092,47.317,-122.196
664,2621730220,740000,4,2.5,3430.0,10157,2.0,0,0,3,10,3430.0,0.0,2000,0,98034,47.723,-122.15799999999999
665,2770602135,607500,5,1.75,2220.0,6000,1.5,0,0,3,7,1420.0,800.0,1923,0,98199,47.648,-122.384
666,3224900130,223000,3,1.75,1340.0,7473,1.0,0,0,4,7,1340.0,0.0,1973,0,98002,47.3087,-122.206
667,2880100675,400000,2,1.0,980.0,2130,1.0,0,0,4,6,860.0,120.0,1918,0,98117,47.6769,-122.366
668,7732400280,802000,3,2.5,2580.0,13096,2.0,0,0,3,9,2580.0,0.0,1986,0,98052,47.6616,-122.14399999999999
669,6147650170,253000,4,2.5,2230.0,4541,2.0,0,0,3,7,2230.0,0.0,2006,0,98042,47.3848,-122.1
670,1561600095,1058000,4,2.0,2290.0,11137,1.0,0,0,4,8,2290.0,0.0,1955,0,98004,47.5887,-122.20100000000001
671,1566100595,300000,3,1.0,1260.0,8280,1.0,0,0,3,6,1260.0,0.0,1946,0,98115,47.7,-122.29899999999999
672,1828000050,625000,4,2.75,1680.0,11180,1.0,0,0,4,7,1680.0,0.0,1966,0,98052,47.6557,-122.12700000000001
673,629410130,707000,4,3.25,3200.0,7081,2.0,0,0,3,9,3200.0,0.0,2004,0,98075,47.5886,-121.98899999999999
674,2470200020,1880000,4,2.75,3260.0,19542,1.0,0,0,4,10,2170.0,1090.0,1968,0,98039,47.6245,-122.236
675,4139450360,950000,4,2.5,3320.0,7644,2.0,0,0,3,10,3320.0,0.0,1995,0,98006,47.5541,-122.10600000000001
676,4137010590,420000,4,2.5,3040.0,24123,2.0,0,0,3,8,3040.0,0.0,1999,0,98092,47.2667,-122.21600000000001
677,2558640110,498000,4,2.75,2270.0,7375,1.0,0,0,4,7,1290.0,980.0,1973,0,98034,47.7222,-122.16799999999999
678,1137800230,450000,3,2.5,2910.0,17172,2.0,0,0,3,10,2910.0,0.0,1989,0,98003,47.2789,-122.331
679,5451210150,955000,5,2.25,2510.0,9887,2.0,0,0,3,8,2510.0,0.0,1972,0,98040,47.5339,-122.223
680,7340600068,215000,2,1.0,1240.0,7200,1.0,0,0,3,7,1240.0,0.0,1967,0,98168,47.4971,-122.28200000000001
681,1023059246,437000,3,2.75,2580.0,5200,2.0,0,0,3,8,2580.0,0.0,2008,0,98059,47.496,-122.15100000000001
682,3630200430,773000,3,2.75,2470.0,3600,2.0,0,0,3,9,2470.0,0.0,2007,0,98029,47.5406,-121.994
683,7430200100,1222500,4,3.5,4910.0,9444,1.5,0,0,3,11,3110.0,1800.0,2007,0,98074,47.6502,-122.066
684,7796450200,256883,3,2.5,1690.0,5025,2.0,0,0,3,8,1690.0,0.0,2003,0,98023,47.2779,-122.34700000000001
685,8677300550,592500,4,2.5,2240.0,12032,1.0,0,0,3,9,2240.0,0.0,1983,0,98074,47.6143,-122.01700000000001
686,2460700700,252350,3,2.0,1650.0,7352,1.0,0,0,3,7,1160.0,490.0,1979,0,98058,47.4612,-122.169
687,7300400060,370000,4,2.5,2710.0,5880,2.0,0,0,3,9,2710.0,0.0,1998,0,98092,47.3314,-122.17200000000001
688,7376300060,465750,3,1.5,1260.0,10350,1.0,0,0,3,7,1260.0,0.0,1959,0,98008,47.6357,-122.12299999999999
689,3826000070,185000,3,1.0,1150.0,8100,1.0,0,0,3,6,1150.0,0.0,1932,0,98168,47.494,-122.307
690,8651520510,582800,4,2.75,2550.0,7636,1.0,0,0,3,8,1440.0,1110.0,1986,0,98074,47.6471,-122.06
691,7697920160,245000,3,1.75,1490.0,6930,1.0,0,0,4,7,1490.0,0.0,1990,0,98030,47.3682,-122.179
692,3450300240,302000,4,1.75,2020.0,7865,1.0,0,0,4,7,1010.0,1010.0,1963,0,98059,47.5008,-122.162
693,9424400200,451555,2,1.0,1320.0,4520,1.0,0,1,3,6,1320.0,0.0,1912,1971,98116,47.5655,-122.39399999999999
694,6623400217,250000,3,1.0,1230.0,10350,1.0,0,0,4,7,1230.0,0.0,1957,0,98055,47.428000000000004,-122.199
695,251300260,255000,4,2.5,2070.0,7800,2.0,0,0,3,8,2070.0,0.0,1989,0,98003,47.3487,-122.315
696,9315100030,190000,3,1.0,1090.0,8520,1.0,0,0,3,7,1090.0,0.0,1967,0,98003,47.3364,-122.307
697,6161000015,349950,3,1.0,1400.0,7066,1.0,0,0,3,8,1400.0,0.0,1957,0,98125,47.7127,-122.325
698,9136101335,613000,4,2.0,1550.0,4815,1.5,0,0,3,7,1550.0,0.0,1909,0,98103,47.667,-122.336
699,6713700025,300000,3,1.0,1220.0,13000,1.0,0,0,4,7,1220.0,0.0,1955,0,98133,47.7608,-122.353
700,8902000068,430000,3,2.0,1510.0,7066,1.0,0,2,3,7,1230.0,280.0,1973,0,98125,47.7053,-122.303
701,1015500300,455000,3,2.5,1870.0,7344,1.0,0,0,3,8,1470.0,400.0,1980,0,98034,47.7265,-122.206
702,8108600464,335000,3,2.25,2150.0,30476,2.0,0,0,3,7,2150.0,0.0,1991,0,98188,47.4605,-122.277
703,3330500705,197500,3,1.0,980.0,3090,1.5,0,0,3,6,980.0,0.0,1903,0,98118,47.5525,-122.277
704,8087800020,412500,3,1.5,1490.0,8475,1.0,0,0,4,7,1490.0,0.0,1963,0,98052,47.6571,-122.133
705,2207100255,395300,3,1.5,1120.0,7000,1.0,0,0,3,7,1120.0,0.0,1955,0,98007,47.5987,-122.146
706,5631500213,342400,3,2.25,1180.0,9630,2.0,0,0,3,7,1180.0,0.0,1986,0,98028,47.7352,-122.23200000000001
707,4188000670,749400,4,2.5,3240.0,20301,2.0,0,0,3,10,3240.0,0.0,1985,0,98052,47.718999999999994,-122.11399999999999
708,5591700290,316500,4,2.5,2150.0,6807,2.0,0,0,4,8,2150.0,0.0,1991,0,98031,47.4053,-122.189
709,5631500992,390000,3,2.5,2240.0,10800,2.0,0,0,3,8,2240.0,0.0,1996,0,98028,47.7433,-122.229
710,8645530010,225000,3,2.0,1400.0,7384,1.0,0,0,3,7,1150.0,250.0,1979,0,98058,47.4655,-122.17399999999999
711,1330900250,550000,3,2.25,1980.0,40887,1.0,0,0,4,8,1980.0,0.0,1980,0,98052,47.6478,-122.029
712,1151100010,280000,3,1.0,1330.0,20562,1.5,0,0,3,5,1330.0,0.0,1959,0,98045,47.4807,-121.775
713,1025049174,1255000,4,2.5,3200.0,7535,2.0,0,0,3,9,3200.0,0.0,2006,0,98105,47.666000000000004,-122.27600000000001
714,3204300705,575000,2,1.0,1490.0,6000,1.0,0,0,3,7,1090.0,400.0,1946,0,98112,47.6296,-122.3
715,6641040100,1146800,4,3.5,4210.0,10308,2.0,0,0,3,10,4210.0,0.0,2006,0,98008,47.5905,-122.117
716,9522100485,585000,5,1.75,2000.0,3750,2.0,0,0,4,7,2000.0,0.0,1921,0,98103,47.6618,-122.355
717,3905000540,620000,4,2.5,2680.0,9185,2.0,0,0,3,9,2680.0,0.0,1989,0,98029,47.5738,-121.992
718,5556800150,204700,4,2.0,1670.0,9987,1.0,0,0,3,7,1670.0,0.0,1967,0,98001,47.3406,-122.28399999999999
719,7215730040,695000,4,3.0,3150.0,9130,2.0,0,0,3,9,3150.0,0.0,2001,0,98075,47.5974,-122.01700000000001
720,8099900490,420000,3,2.0,1640.0,9972,1.0,0,0,4,7,1640.0,0.0,1977,0,98075,47.5812,-122.00200000000001
721,8562740400,689900,4,3.25,2740.0,7266,2.0,0,0,3,9,2060.0,680.0,2003,0,98027,47.5346,-122.066
722,2783100160,375000,4,1.75,1890.0,8000,1.0,0,0,4,7,1250.0,640.0,1960,0,98133,47.7576,-122.333
723,6411600370,475000,7,3.5,2870.0,29699,1.0,0,0,3,7,1520.0,1350.0,1961,0,98125,47.7153,-122.32700000000001
724,2525300200,215000,3,1.0,1160.0,10384,1.0,0,0,4,6,1160.0,0.0,1969,0,98038,47.3634,-122.027
725,1370803510,790000,3,1.75,1790.0,6117,1.0,0,2,3,8,1350.0,440.0,1940,0,98199,47.6366,-122.40100000000001
726,1558100398,350000,3,1.75,1680.0,250470,1.0,0,0,4,7,1070.0,610.0,1940,0,98019,47.7624,-121.93
727,7510700030,695000,3,2.5,4560.0,17622,2.0,0,0,4,9,3800.0,760.0,1986,0,98074,47.621,-122.03
728,103400160,263000,3,2.25,1590.0,7748,2.0,0,0,4,7,1590.0,0.0,1991,0,98003,47.2857,-122.3
729,9465910030,525000,3,2.5,2700.0,7434,2.0,0,0,3,9,2700.0,0.0,1991,0,98072,47.7434,-122.17399999999999
730,1565950260,349950,3,2.5,1700.0,7496,2.0,0,0,3,8,1700.0,0.0,1994,0,98055,47.431999999999995,-122.189
731,624110610,1085000,4,3.25,3740.0,12080,1.0,0,0,3,10,2000.0,1740.0,1988,0,98077,47.7214,-122.056
732,3013300085,744000,4,3.0,1980.0,5352,2.5,0,0,3,8,1980.0,0.0,1941,2005,98136,47.532,-122.385
733,7831800395,312500,2,1.0,880.0,6345,1.0,0,0,3,7,880.0,0.0,1919,0,98106,47.5341,-122.35799999999999
734,2807100155,240000,3,2.0,1400.0,6200,1.0,0,0,3,6,700.0,700.0,1948,0,98133,47.7634,-122.34
735,3080000040,495000,4,2.0,2050.0,4000,1.5,0,0,5,7,1210.0,840.0,1941,0,98144,47.5799,-122.306
736,3543900418,580050,3,2.5,2360.0,4638,2.0,0,3,3,9,2360.0,0.0,1996,0,98115,47.6837,-122.321
737,5363200180,640000,4,2.0,2560.0,7798,1.0,0,0,4,7,1890.0,670.0,1947,0,98115,47.6914,-122.296
738,2206500395,417000,3,1.5,1340.0,10224,1.0,0,0,4,7,1340.0,0.0,1956,0,98006,47.5752,-122.15700000000001
739,8651441750,174950,3,1.0,1060.0,5200,1.0,0,0,5,6,1060.0,0.0,1970,0,98042,47.3636,-122.09299999999999
740,7547300050,295000,3,1.5,850.0,2500,1.0,0,0,3,7,850.0,0.0,1986,0,98106,47.5677,-122.36
741,7985400089,275000,4,2.5,1840.0,1562,2.0,0,0,3,7,1400.0,440.0,2004,0,98106,47.5345,-122.36399999999999
742,7424110130,423000,4,1.75,1880.0,7303,1.0,0,0,3,7,1010.0,870.0,1976,0,98034,47.7129,-122.20299999999999
743,8146100095,839000,3,1.0,1230.0,12305,1.0,0,0,3,7,1230.0,0.0,1955,1990,98004,47.6095,-122.195
744,8731000010,343000,4,1.75,2290.0,10290,1.0,0,0,3,7,1340.0,950.0,1960,0,98146,47.5045,-122.369
745,2391602500,512500,3,2.5,1840.0,2875,2.0,0,0,4,7,1840.0,0.0,1997,0,98116,47.562,-122.39299999999999
746,4027700009,575000,4,2.5,3020.0,17810,1.0,0,0,3,9,1600.0,1420.0,1979,0,98155,47.7735,-122.281
747,6141100380,465000,3,1.75,1410.0,6886,1.0,0,0,3,7,1410.0,0.0,1924,2013,98133,47.7183,-122.353
748,5230300280,270000,3,1.0,1010.0,9514,1.0,0,0,3,7,1010.0,0.0,1969,0,98059,47.4936,-122.105
749,7387500235,340000,3,1.75,1960.0,8136,1.0,0,0,3,7,980.0,980.0,1948,0,98106,47.5208,-122.36399999999999
750,2824069373,765000,5,3.75,3580.0,14275,2.0,0,0,3,10,3190.0,390.0,1999,0,98027,47.5322,-122.056
751,7211400615,217450,3,1.0,1040.0,5000,1.0,0,0,3,7,1040.0,0.0,1959,0,98146,47.5122,-122.35799999999999
752,5249802240,497000,4,2.5,2240.0,7200,2.0,0,0,3,8,2240.0,0.0,1995,0,98118,47.5636,-122.275
753,9510860840,803100,4,2.5,3310.0,5404,2.0,0,0,3,9,3310.0,0.0,2004,0,98052,47.6635,-122.083
754,629890070,828950,4,3.5,3930.0,5680,2.0,0,1,3,9,2820.0,1110.0,2013,0,98027,47.5528,-122.07600000000001
755,7203140270,386380,3,2.5,1720.0,3600,2.0,0,0,3,7,1720.0,0.0,2010,0,98053,47.6856,-122.01299999999999
756,1773100972,312000,3,2.25,1490.0,974,2.0,0,0,3,7,1220.0,270.0,2009,0,98106,47.5567,-122.363
757,1624079024,720000,3,2.5,3150.0,151588,2.0,0,0,3,9,3150.0,0.0,2007,0,98024,47.571999999999996,-121.926
758,9544700730,914500,4,2.5,3950.0,10856,3.0,0,0,3,10,3950.0,0.0,2013,0,98075,47.5818,-121.99600000000001
759,4216500110,819995,5,2.75,3030.0,10335,2.0,0,0,3,9,3030.0,0.0,2013,0,98056,47.5305,-122.184
760,8091400200,252700,2,1.5,1070.0,9643,1.0,0,0,3,7,1070.0,0.0,1985,0,98030,47.3533,-122.166
761,7338200240,437500,3,2.5,2320.0,36847,2.0,0,2,3,9,2320.0,0.0,1992,0,98045,47.4838,-121.714
762,7920100045,350000,1,1.0,700.0,5100,1.0,0,0,3,7,700.0,0.0,1942,0,98115,47.678999999999995,-122.3
763,7853240200,619000,3,2.5,2720.0,6439,2.0,0,0,3,9,2720.0,0.0,2005,0,98065,47.5422,-121.86
764,2608300030,408200,3,2.5,1800.0,5761,2.0,0,0,4,7,1800.0,0.0,1990,0,98106,47.5293,-122.363
765,9297301580,451000,3,1.75,1560.0,4049,1.5,0,2,3,7,1000.0,560.0,1926,0,98126,47.5666,-122.375
766,2473400570,317000,3,2.0,1760.0,11410,1.0,0,0,5,7,1060.0,700.0,1977,0,98058,47.4528,-122.163
767,1513800036,799000,4,3.25,3120.0,5000,2.0,0,0,3,9,2370.0,750.0,2005,0,98115,47.69,-122.29899999999999
768,2767603215,490000,3,2.0,1450.0,2400,1.5,0,0,3,8,1450.0,0.0,1900,2003,98107,47.6726,-122.381
769,9264901040,239900,4,2.25,1860.0,7000,1.0,0,0,3,8,1120.0,740.0,1979,0,98023,47.3127,-122.339
770,9477201620,446000,4,2.25,2270.0,7800,1.0,0,0,3,7,1290.0,980.0,1977,0,98034,47.7278,-122.19200000000001
771,1471620240,275000,3,2.5,1480.0,15639,2.0,0,0,3,8,1480.0,0.0,1987,0,98045,47.4723,-121.74600000000001
772,7340600827,239950,5,1.0,1460.0,6032,2.0,0,0,4,6,1460.0,0.0,1941,0,98168,47.486999999999995,-122.28200000000001
773,2349300090,340000,3,1.0,1250.0,4800,1.0,0,0,4,7,1250.0,0.0,1951,0,98126,47.5517,-122.381
774,3629920600,619500,3,2.5,2170.0,5000,2.0,0,0,3,9,2170.0,0.0,2003,0,98029,47.5458,-121.99600000000001
775,3522029031,363750,3,1.75,1726.0,197326,2.0,0,0,4,7,1726.0,0.0,1982,0,98070,47.3484,-122.505
776,6817800630,385000,3,1.75,1180.0,10541,1.0,0,0,4,7,940.0,240.0,1981,0,98074,47.6348,-122.03200000000001
777,9542900190,370000,4,1.5,1370.0,9957,1.0,0,0,3,7,900.0,470.0,1972,0,98034,47.7237,-122.181
778,5467910020,425000,3,2.5,2670.0,13218,1.0,0,0,4,10,2670.0,0.0,1988,0,98042,47.3683,-122.15299999999999
779,6381500635,342000,3,1.0,1260.0,6826,1.0,0,0,3,6,720.0,540.0,1944,0,98125,47.731,-122.303
780,4299700095,254000,4,2.0,1510.0,4235,1.0,0,0,3,7,1510.0,0.0,1955,0,98108,47.54600000000001,-122.29299999999999
781,2804100095,724800,3,2.0,2050.0,3933,1.0,0,0,3,8,1180.0,870.0,1926,2001,98112,47.6436,-122.303
782,2568200130,725000,5,2.75,2830.0,5310,2.0,0,0,3,9,2830.0,0.0,2006,0,98052,47.7074,-122.101
783,4232901990,605000,2,1.0,910.0,3600,1.0,0,0,4,7,910.0,0.0,1909,0,98119,47.6341,-122.361
784,9406590280,350000,4,2.5,2440.0,4000,2.0,0,0,3,7,2440.0,0.0,2009,0,98038,47.3841,-122.036
785,1931300035,785000,3,2.0,2180.0,5440,1.0,0,0,5,7,1100.0,1080.0,1904,0,98103,47.657,-122.345
786,1545801970,250000,3,2.0,1900.0,6660,1.0,0,0,5,7,950.0,950.0,1966,0,98038,47.3594,-122.054
787,2767602094,565000,3,2.25,1520.0,1221,3.0,0,0,3,8,1520.0,0.0,2013,0,98107,47.674,-122.37700000000001
788,8562970040,655000,5,3.25,3690.0,12353,2.0,0,0,5,9,3690.0,0.0,1977,0,98155,47.7672,-122.292
789,269000615,875000,3,2.0,2220.0,6641,1.0,0,2,4,7,1220.0,1000.0,1947,0,98199,47.6426,-122.38799999999999
790,7701990300,862500,4,2.75,3280.0,24440,2.0,0,0,3,10,3280.0,0.0,1996,0,98077,47.7073,-122.07
791,2622049052,400000,3,2.5,2740.0,83199,2.0,0,4,3,9,2740.0,0.0,1973,0,98032,47.3581,-122.266
792,396100110,282613,2,1.0,830.0,6017,1.0,0,0,4,6,830.0,0.0,1954,0,98133,47.7466,-122.334
793,2946003415,174500,2,1.0,1010.0,5200,1.0,0,0,3,7,1010.0,0.0,1955,0,98198,47.4166,-122.323
794,2921049121,306500,3,2.25,2060.0,38377,1.0,0,0,4,8,1560.0,500.0,1978,0,98003,47.2752,-122.319
795,9560800390,445000,3,2.25,1990.0,7340,2.0,0,0,3,8,1990.0,0.0,1984,0,98072,47.7579,-122.141
796,8029550160,433000,4,2.5,2280.0,7568,2.0,0,0,4,7,2280.0,0.0,2001,0,98056,47.5115,-122.194
797,2517000140,306000,3,2.5,1870.0,5874,2.0,0,0,3,7,1870.0,0.0,2005,0,98042,47.3992,-122.163
798,2436700800,620000,3,2.25,1720.0,4000,1.5,0,0,4,7,1450.0,270.0,1921,0,98105,47.6683,-122.286
799,7972603385,245000,2,1.0,870.0,6150,1.0,0,0,3,6,870.0,0.0,1941,0,98106,47.5256,-122.34700000000001
800,3277801646,238000,3,2.0,1020.0,1204,2.0,0,0,3,7,720.0,300.0,2004,0,98126,47.5445,-122.376
801,5708500270,523000,3,1.5,1260.0,3135,1.5,0,0,3,8,1260.0,0.0,1931,0,98116,47.5755,-122.38799999999999
802,7852170370,522500,3,2.5,2370.0,7875,2.0,0,0,3,9,2370.0,0.0,2003,0,98065,47.5427,-121.863
803,623049094,180000,3,1.0,1000.0,18513,1.0,0,0,3,6,1000.0,0.0,1940,0,98146,47.5118,-122.348
804,8728100781,375000,3,1.5,1100.0,1751,2.0,0,0,3,8,940.0,160.0,2007,0,98144,47.5927,-122.306
805,2787460120,249000,3,2.25,1440.0,7673,1.0,0,0,3,7,940.0,500.0,1982,0,98031,47.4034,-122.178
806,3352400905,245000,4,1.0,1530.0,7200,1.5,0,0,3,7,1400.0,130.0,1948,0,98178,47.5015,-122.262
807,5710610790,730100,4,2.5,3120.0,14300,2.0,0,0,3,9,3120.0,0.0,2003,0,98027,47.5318,-122.055
808,6705800040,551000,2,2.0,2260.0,9604,1.0,0,0,3,9,2260.0,0.0,1990,0,98011,47.7718,-122.208
809,2822049254,375000,4,2.5,2790.0,7956,2.0,0,0,3,9,2790.0,0.0,2005,0,98198,47.3681,-122.31
810,3626039268,540000,1,1.0,1140.0,6700,1.5,0,0,3,7,1140.0,0.0,1920,0,98103,47.6958,-122.35700000000001
811,5016001325,605000,3,2.25,1290.0,2500,2.0,0,0,4,8,1290.0,0.0,1987,0,98112,47.6229,-122.29799999999999
812,8651442880,205000,5,1.75,1730.0,5200,1.0,0,0,4,7,1050.0,680.0,1978,0,98042,47.3628,-122.089
813,7504110780,645000,4,2.5,3160.0,11380,2.0,0,0,3,9,3160.0,0.0,1983,0,98074,47.6318,-122.039
814,2877102330,772000,4,2.5,2110.0,3750,2.0,0,0,3,8,2110.0,0.0,2000,0,98117,47.6789,-122.363
815,9406570290,314000,4,2.5,2340.0,8990,2.0,0,0,3,8,2340.0,0.0,2003,0,98038,47.3781,-122.03
816,4039400430,330000,3,1.5,1170.0,4950,1.0,0,0,4,7,1170.0,0.0,1960,0,98007,47.6057,-122.135
817,7625701386,430000,3,1.75,2150.0,4333,1.0,0,0,3,7,1200.0,950.0,1956,0,98136,47.5537,-122.38799999999999
818,472000015,490000,2,1.0,1160.0,5000,1.0,0,0,4,8,1160.0,0.0,1937,0,98117,47.6865,-122.399
819,126049231,445000,3,3.0,1970.0,24318,1.0,0,0,3,8,1970.0,0.0,2010,0,98028,47.7651,-122.24600000000001
820,4131900042,2000000,5,4.25,6490.0,10862,2.0,0,3,4,11,3940.0,2550.0,1991,0,98040,47.5728,-122.205
821,291310260,377500,3,2.25,1410.0,1377,2.0,0,0,3,7,1290.0,120.0,2005,0,98027,47.5342,-122.06700000000001
822,7853361230,480000,4,2.5,2430.0,5000,2.0,0,0,3,7,2430.0,0.0,2009,0,98065,47.515,-121.87299999999999
823,3277801417,341000,3,2.5,1480.0,1663,2.0,0,0,3,9,1180.0,300.0,2012,0,98126,47.5443,-122.375
824,7853350170,675000,5,2.5,3200.0,6455,2.0,0,0,3,9,3200.0,0.0,2009,0,98065,47.5446,-121.86200000000001
825,9268851680,611000,3,2.5,2134.0,1984,2.5,0,0,3,8,2134.0,0.0,2008,0,98027,47.5402,-122.027
826,1424059154,1270000,4,3.0,5520.0,8313,2.0,0,3,3,9,3570.0,1950.0,2008,0,98006,47.5655,-122.12899999999999
827,2771101200,410000,3,2.0,1700.0,4250,1.0,0,0,3,6,890.0,810.0,1944,0,98199,47.6542,-122.385
828,1402650110,415000,3,2.5,2480.0,8342,2.0,0,0,3,8,2480.0,0.0,1986,0,98058,47.4381,-122.134
829,7138200150,297000,5,2.5,1970.0,8605,2.0,0,0,4,7,1970.0,0.0,1994,0,98022,47.1944,-122.01299999999999
830,1795900210,575550,4,2.5,2060.0,7475,1.0,0,0,3,8,1440.0,620.0,1985,0,98052,47.7272,-122.105
831,1529200480,534640,3,2.5,2130.0,3500,1.0,0,0,4,8,1210.0,920.0,1994,0,98072,47.736000000000004,-122.15899999999999
832,2424400130,352500,3,2.25,1410.0,14110,1.0,0,2,3,7,1170.0,240.0,1987,0,98065,47.5336,-121.76
833,8604900245,488000,2,2.0,1360.0,4688,1.0,0,0,3,7,780.0,580.0,1944,0,98115,47.6874,-122.315
834,8838900032,732000,3,2.0,1940.0,55756,1.0,0,0,5,9,1940.0,0.0,1954,0,98007,47.5913,-122.149
835,1332700270,215000,2,2.25,1610.0,2040,2.0,0,0,4,7,1610.0,0.0,1979,0,98056,47.518,-122.194
836,5101404898,592500,2,2.0,1420.0,9191,1.5,0,2,5,7,1420.0,0.0,1928,0,98115,47.6979,-122.32
837,8078560140,290000,4,2.5,1700.0,7280,2.0,0,0,4,7,1700.0,0.0,1988,0,98031,47.4045,-122.171
838,7518503335,475000,2,1.0,1490.0,3825,1.0,0,0,3,7,860.0,630.0,1929,0,98117,47.6799,-122.381
